week_48,label,sci,ebird_score,in_ebird
26,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.2576,True
26,Anthus richardi_Richard's Pipit,Anthus richardi,0.0872,True
26,Columba livia_Rock Pigeon,Columba livia,0.2839,True
26,Corvus frugilegus_Rook,Corvus frugilegus,0.3123,True
26,Calidris pugnax_Ruff,Calidris pugnax,0.3113,True
26,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.3835,True
26,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.0255,True
26,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.3696,True
26,Calidris alba_Sanderling,Calidris alba,0.2678,True
26,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.0271,True
26,Asio flammeus_Short-eared Owl,Asio flammeus,0.0546,True
26,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0002,True
26,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2771,True
26,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.2098,True
26,Anser cygnoides_Swan Goose,Anser cygnoides,0.0009,True
26,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.377,True
26,Aythya fuligula_Tufted Duck,Aythya fuligula,0.1419,True
26,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.0154,True
26,Strix uralensis_Ural Owl,Strix uralensis,0.4125,True
26,Sittiparus varius_Varied Tit,Sittiparus varius,0.5716,True
26,Larus vegae_Vega Gull,Larus vegae,0.0,False
26,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7041,True
26,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
26,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5239,True
26,Antigone vipio_White-naped Crane,Antigone vipio,0.0625,True
26,Motacilla alba_White Wagtail,Motacilla alba,0.3075,True
26,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.0781,True
26,Tringa glareola_Wood Sandpiper,Tringa glareola,0.3032,True
26,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0126,True
26,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.3836,True
26,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.5136,True
27,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.2788,True
27,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.3096,True
27,Delichon dasypus_Asian House Martin,Delichon dasypus,0.3727,True
27,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
27,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.3452,True
27,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
27,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.3072,True
27,Hirundo rustica_Barn Swallow,Hirundo rustica,0.905,True
27,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.432,True
27,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.1861,True
27,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.2217,True
27,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.1507,True
27,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.2478,True
27,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.4318,True
27,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.3364,True
27,Milvus migrans_Black Kite,Milvus migrans,0.4757,True
27,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.3819,True
27,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.4826,True
27,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.0592,True
27,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.1892,True
27,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9988,True
27,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.2938,True
27,Sula leucogaster_Brown Booby,Sula leucogaster,0.4122,True
27,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.3144,True
27,Corvus corone_Carrion Crow,Corvus corone,0.5895,True
27,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.3214,True
27,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.0498,True
27,Periparus ater_Coal Tit,Periparus ater,0.4298,True
27,Grus grus_Common Crane,Grus grus,0.0103,True
27,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.0895,True
27,Tringa nebularia_Common Greenshank,Tringa nebularia,0.3804,True
27,Larus canus_Common Gull,Larus canus,0.0826,True
27,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.4387,True
27,Mergus merganser_Common Merganser,Mergus merganser,0.2883,True
27,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.3759,True
27,Aythya ferina_Common Pochard,Aythya ferina,0.254,True
27,Tringa totanus_Common Redshank,Tringa totanus,0.3528,True
27,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.4365,True
27,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.1306,True
27,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.2078,True
27,Anas crecca_Common Teal,Anas crecca,0.1726,True
27,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.2602,True
27,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
27,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.0935,True
27,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
27,Calidris alpina_Dunlin,Calidris alpina,0.3595,True
27,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.0559,True
27,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.4586,True
27,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.5864,True
27,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0402,True
27,Fulica atra_Eurasian Coot,Fulica atra,0.3119,True
27,Numenius arquata_Eurasian Curlew,Numenius arquata,0.3651,True
27,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.4882,True
27,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.3795,True
27,Pica serica_Eurasian Magpie,Pica serica,0.6148,True
27,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.3689,True
27,Spinus spinus_Eurasian Siskin,Spinus spinus,0.3248,True
27,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.3972,True
27,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.2775,True
27,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.1343,True
27,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9979,True
27,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.3497,True
27,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.2798,True
27,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.2105,True
27,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.4131,True
27,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.1168,True
27,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.0735,True
27,Mareca falcata_Falcated Duck,Mareca falcata,0.2398,True
27,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.348,True
27,Mareca strepera_Gadwall,Mareca strepera,0.1622,True
27,Spatula querquedula_Garganey,Spatula querquedula,0.0684,True
27,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.037,True
27,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.0314,True
27,Regulus regulus_Goldcrest,Regulus regulus,0.3331,True
27,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.4235,True
27,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.381,True
27,Ardea alba_Great Egret,Ardea alba,0.649,True
27,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.0212,True
27,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.309,True
27,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.3428,True
27,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.4696,True
27,Ardea cinerea_Grey Heron,Ardea cinerea,0.7653,True
27,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.344,True
27,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.3737,True
27,Anser anser_Greylag Goose,Anser anser,0.0017,True
27,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.2083,True
27,Circus cyaneus_Hen Harrier,Circus cyaneus,0.1247,True
27,Grus monacha_Hooded Crane,Grus monacha,0.0718,True
27,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.6763,True
27,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3715,True
27,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.575,True
27,Parus minor_Japanese Tit,Parus minor,0.8749,True
27,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.4798,True
27,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
27,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9901,True
27,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.0386,True
27,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0022,True
27,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.0307,True
27,Egretta garzetta_Little Egret,Egretta garzetta,0.6203,True
27,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.3346,True
27,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
27,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0017,True
27,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.4746,True
27,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.4412,True
27,Aix galericulata_Mandarin Duck,Aix galericulata,0.2789,True
27,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.2592,True
27,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.4669,True
27,Falco columbarius_Merlin,Falco columbarius,0.0348,True
27,Cygnus olor_Mute Swan,Cygnus olor,0.2661,True
27,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.3276,True
27,Ninox japonica_Northern Boobook,Ninox japonica,0.4029,True
27,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.0581,True
27,Anas acuta_Northern Pintail,Anas acuta,0.0501,True
27,Corvus corax_Northern Raven,Corvus corax,0.0002,True
27,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.052,True
27,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.2207,True
27,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.6582,True
27,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.259,True
27,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.3584,True
27,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.9824,True
27,Pandion haliaetus_Osprey,Pandion haliaetus,0.3664,True
27,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.1913,True
27,Turdus pallidus_Pale Thrush,Turdus pallidus,0.1359,True
27,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.2267,True
27,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.2538,True
27,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0297,True
27,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.1056,True
27,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
27,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.222,True
27,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.2892,True
27,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.2988,True
27,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.0435,True
27,Gallus gallus_Red Junglefowl,Gallus gallus,0.0001,True
27,Calidris canutus_Red Knot,Calidris canutus,0.2831,True
27,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.2621,True
27,Anthus richardi_Richard's Pipit,Anthus richardi,0.0892,True
27,Columba livia_Rock Pigeon,Columba livia,0.2881,True
27,Corvus frugilegus_Rook,Corvus frugilegus,0.311,True
27,Calidris pugnax_Ruff,Calidris pugnax,0.3176,True
27,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.383,True
27,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.027,True
27,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.3707,True
27,Calidris alba_Sanderling,Calidris alba,0.2721,True
27,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.0264,True
27,Asio flammeus_Short-eared Owl,Asio flammeus,0.0565,True
27,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0002,True
27,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2803,True
27,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.2167,True
27,Anser cygnoides_Swan Goose,Anser cygnoides,0.0009,True
27,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.3871,True
27,Aythya fuligula_Tufted Duck,Aythya fuligula,0.1484,True
27,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.0163,True
27,Strix uralensis_Ural Owl,Strix uralensis,0.4128,True
27,Sittiparus varius_Varied Tit,Sittiparus varius,0.5725,True
27,Larus vegae_Vega Gull,Larus vegae,0.0,False
27,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7043,True
27,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
27,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5201,True
27,Antigone vipio_White-naped Crane,Antigone vipio,0.0638,True
27,Motacilla alba_White Wagtail,Motacilla alba,0.318,True
27,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.081,True
27,Tringa glareola_Wood Sandpiper,Tringa glareola,0.3152,True
27,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0122,True
27,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.3837,True
27,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.5166,True
28,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.2843,True
28,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.3248,True
28,Delichon dasypus_Asian House Martin,Delichon dasypus,0.3756,True
28,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
28,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.3331,True
28,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
28,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.3139,True
28,Hirundo rustica_Barn Swallow,Hirundo rustica,0.8997,True
28,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.4334,True
28,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.1928,True
28,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.2218,True
28,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.1617,True
28,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.2625,True
28,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.4365,True
28,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.3433,True
28,Milvus migrans_Black Kite,Milvus migrans,0.4861,True
28,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.3927,True
28,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.4856,True
28,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.0618,True
28,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.1983,True
28,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9988,True
28,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.3039,True
28,Sula leucogaster_Brown Booby,Sula leucogaster,0.4175,True
28,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.3199,True
28,Corvus corone_Carrion Crow,Corvus corone,0.5839,True
28,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.3265,True
28,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.052,True
28,Periparus ater_Coal Tit,Periparus ater,0.4304,True
28,Grus grus_Common Crane,Grus grus,0.0104,True
28,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.0933,True
28,Tringa nebularia_Common Greenshank,Tringa nebularia,0.3969,True
28,Larus canus_Common Gull,Larus canus,0.0881,True
28,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.4441,True
28,Mergus merganser_Common Merganser,Mergus merganser,0.2894,True
28,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.3833,True
28,Aythya ferina_Common Pochard,Aythya ferina,0.2598,True
28,Tringa totanus_Common Redshank,Tringa totanus,0.3677,True
28,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.4495,True
28,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.128,True
28,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.2218,True
28,Anas crecca_Common Teal,Anas crecca,0.1827,True
28,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.2737,True
28,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
28,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.0946,True
28,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
28,Calidris alpina_Dunlin,Calidris alpina,0.3689,True
28,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.0576,True
28,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.4589,True
28,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.5952,True
28,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0434,True
28,Fulica atra_Eurasian Coot,Fulica atra,0.312,True
28,Numenius arquata_Eurasian Curlew,Numenius arquata,0.3772,True
28,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.479,True
28,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.3823,True
28,Pica serica_Eurasian Magpie,Pica serica,0.5998,True
28,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.3735,True
28,Spinus spinus_Eurasian Siskin,Spinus spinus,0.323,True
28,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.4029,True
28,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.2847,True
28,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.138,True
28,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9979,True
28,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.3644,True
28,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.2826,True
28,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.2173,True
28,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.4067,True
28,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.1182,True
28,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.0789,True
28,Mareca falcata_Falcated Duck,Mareca falcata,0.2439,True
28,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.3626,True
28,Mareca strepera_Gadwall,Mareca strepera,0.1704,True
28,Spatula querquedula_Garganey,Spatula querquedula,0.073,True
28,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.0388,True
28,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.0327,True
28,Regulus regulus_Goldcrest,Regulus regulus,0.3331,True
28,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.4289,True
28,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.3786,True
28,Ardea alba_Great Egret,Ardea alba,0.6582,True
28,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.0221,True
28,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.3227,True
28,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.3451,True
28,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.4795,True
28,Ardea cinerea_Grey Heron,Ardea cinerea,0.7702,True
28,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.3544,True
28,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.3797,True
28,Anser anser_Greylag Goose,Anser anser,0.0018,True
28,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.2081,True
28,Circus cyaneus_Hen Harrier,Circus cyaneus,0.1282,True
28,Grus monacha_Hooded Crane,Grus monacha,0.0761,True
28,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.6683,True
28,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3752,True
28,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.5713,True
28,Parus minor_Japanese Tit,Parus minor,0.8638,True
28,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.4811,True
28,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
28,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9905,True
28,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.0393,True
28,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0022,True
28,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.0321,True
28,Egretta garzetta_Little Egret,Egretta garzetta,0.628,True
28,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.3412,True
28,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
28,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0018,True
28,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.4751,True
28,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.439,True
28,Aix galericulata_Mandarin Duck,Aix galericulata,0.2849,True
28,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.2747,True
28,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.4641,True
28,Falco columbarius_Merlin,Falco columbarius,0.0359,True
28,Cygnus olor_Mute Swan,Cygnus olor,0.2652,True
28,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.3337,True
28,Ninox japonica_Northern Boobook,Ninox japonica,0.4055,True
28,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.0593,True
28,Anas acuta_Northern Pintail,Anas acuta,0.0541,True
28,Corvus corax_Northern Raven,Corvus corax,0.0002,True
28,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.055,True
28,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.2297,True
28,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.6502,True
28,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.2736,True
28,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.3551,True
28,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.9821,True
28,Pandion haliaetus_Osprey,Pandion haliaetus,0.3691,True
28,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.2024,True
28,Turdus pallidus_Pale Thrush,Turdus pallidus,0.1374,True
28,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.2275,True
28,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.2635,True
28,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0291,True
28,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.1013,True
28,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
28,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.2306,True
28,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.2984,True
28,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.3176,True
28,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.0491,True
28,Gallus gallus_Red Junglefowl,Gallus gallus,0.0001,True
28,Calidris canutus_Red Knot,Calidris canutus,0.2934,True
28,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.2704,True
28,Anthus richardi_Richard's Pipit,Anthus richardi,0.0924,True
28,Columba livia_Rock Pigeon,Columba livia,0.294,True
28,Corvus frugilegus_Rook,Corvus frugilegus,0.309,True
28,Calidris pugnax_Ruff,Calidris pugnax,0.3284,True
28,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.3802,True
28,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.0296,True
28,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.3726,True
28,Calidris alba_Sanderling,Calidris alba,0.2784,True
28,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.0256,True
28,Asio flammeus_Short-eared Owl,Asio flammeus,0.0593,True
28,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0002,True
28,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2837,True
28,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.228,True
28,Anser cygnoides_Swan Goose,Anser cygnoides,0.0009,True
28,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.4024,True
28,Aythya fuligula_Tufted Duck,Aythya fuligula,0.159,True
28,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.0177,True
28,Strix uralensis_Ural Owl,Strix uralensis,0.4117,True
28,Sittiparus varius_Varied Tit,Sittiparus varius,0.5728,True
28,Larus vegae_Vega Gull,Larus vegae,0.0,False
28,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7053,True
28,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
28,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5149,True
28,Antigone vipio_White-naped Crane,Antigone vipio,0.0657,True
28,Motacilla alba_White Wagtail,Motacilla alba,0.3362,True
28,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.0849,True
28,Tringa glareola_Wood Sandpiper,Tringa glareola,0.3344,True
28,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0116,True
28,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.3816,True
28,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.5219,True
29,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.2988,True
29,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.3536,True
29,Delichon dasypus_Asian House Martin,Delichon dasypus,0.3813,True
29,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
29,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.3188,True
29,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
29,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.3254,True
29,Hirundo rustica_Barn Swallow,Hirundo rustica,0.8901,True
29,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.4351,True
29,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.2046,True
29,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.2254,True
29,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.184,True
29,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.2886,True
29,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.4486,True
